OrderID,CustomerID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Sales,Profit
974,CUST484,03-06-2023,East,Office Supplies,Pen,5,₹ 160.46,₹ 802.30,₹ 244.60
976,CUST625,15-10-2023,East,Furniture,Desk,9,₹ 432.50,"₹ 3,892.50","₹ 1,111.12"
986,CUST229,19-04-2023,East,Office Supplies,Notebook,7,"₹ 1,143.65","₹ 8,005.55","₹ 1,907.54"
987,CUST943,20-11-2023,East,Electronics,Smartphone,9,₹ 193.10,"₹ 1,737.90",₹ 374.19
989,CUST756,09-06-2024,East,Furniture,Bookshelf,8,"₹ 1,104.74","₹ 8,837.92","₹ 2,808.25"
990,CUST873,26-06-2024,East,Electronics,Monitor,1,₹ 900.26,₹ 900.26,₹ 149.32
992,CUST478,08-06-2024,East,Electronics,Keyboard,1,₹ 289.68,₹ 289.68,₹ 91.02
998,CUST803,23-10-2023,East,Office Supplies,Pen,7,₹ 356.13,"₹ 2,492.91",₹ 767.59
1002,CUST841,25-02-2023,East,Furniture,Desk,7,₹ 664.53,"₹ 4,651.71",₹ 545.00
1003,CUST808,11-08-2024,East,Furniture,Bookshelf,7,₹ 883.10,"₹ 6,181.70","₹ 1,466.86"
1008,CUST830,24-03-2023,East,Furniture,Chair,8,₹ 709.54,"₹ 5,676.32","₹ 1,137.70"
1009,CUST968,06-02-2023,East,Office Supplies,Paper,5,₹ 54.82,₹ 274.10,₹ 44.14
1013,CUST370,27-04-2024,East,Electronics,Headphones,5,₹ 312.87,"₹ 1,564.35",₹ 416.28
1015,CUST341,29-09-2024,East,Electronics,Monitor,3,"₹ 1,093.41","₹ 3,280.23","₹ 1,026.71"
1017,CUST266,28-02-2023,East,Office Supplies,Paper,2,₹ 678.91,"₹ 1,357.82",₹ 290.64
1031,CUST622,13-07-2024,East,Furniture,Cabinet,1,"₹ 1,058.58","₹ 1,058.58",₹ 58.00
1032,CUST985,03-11-2024,East,Furniture,Chair,7,₹ 407.65,"₹ 2,853.55",₹ 819.39
1039,CUST267,25-01-2023,East,Electronics,Laptop,3,₹ 569.98,"₹ 1,709.94",₹ 550.55
1050,CUST950,15-10-2024,East,Electronics,Headphones,5,"₹ 1,097.47","₹ 5,487.35",₹ 860.18
1058,CUST724,06-07-2024,East,Furniture,Bookshelf,6,₹ 594.70,"₹ 3,568.20","₹ 1,037.79"
1060,CUST257,15-08-2023,East,Office Supplies,Notebook,10,₹ 767.71,"₹ 7,677.10",₹ 493.00
1065,CUST444,19-12-2023,East,Electronics,Headphones,9,₹ 127.43,"₹ 1,146.87",₹ 71.02
1069,CUST527,11-06-2023,East,Furniture,Bookshelf,9,"₹ 1,013.36","₹ 9,120.24","₹ 2,216.38"
1070,CUST828,14-02-2024,East,Furniture,Desk,3,₹ 974.11,"₹ 2,922.33",₹ 358.01
1071,CUST993,23-06-2023,East,Office Supplies,Paper,6,₹ 593.08,"₹ 3,558.48",₹ 413.20
1072,CUST161,12-03-2023,East,Furniture,Cabinet,3,₹ 374.18,"₹ 1,122.54",₹ 79.72
1074,CUST197,06-04-2023,East,Electronics,Keyboard,2,"₹ 1,116.78","₹ 2,233.56",₹ 411.52
1076,CUST547,07-12-2023,East,Furniture,Desk,6,₹ 883.14,"₹ 5,298.84","₹ 1,680.69"
1079,CUST798,31-05-2024,East,Electronics,Headphones,7,₹ 715.58,"₹ 5,009.06","₹ 1,569.59"
1088,CUST508,25-12-2024,East,Furniture,Bookshelf,6,₹ 346.69,"₹ 2,080.14",₹ 378.55
1093,CUST361,11-10-2023,East,Furniture,Bookshelf,6,₹ 403.28,"₹ 2,419.68",₹ 121.01
1101,CUST602,01-09-2024,East,Furniture,Table,1,₹ 241.91,₹ 241.91,₹ 58.83
1102,CUST948,24-11-2023,East,Furniture,Chair,8,₹ 585.35,"₹ 4,682.80",₹ 899.21
1105,CUST794,07-10-2024,East,Furniture,Table,9,₹ 413.37,"₹ 3,720.33",₹ 829.01
1107,CUST351,31-05-2023,East,Furniture,Cabinet,6,₹ 601.65,"₹ 3,609.90",₹ 338.97
1109,CUST769,03-11-2024,East,Office Supplies,Envelope,8,₹ 697.85,"₹ 5,582.80",₹ 887.92
1122,CUST176,08-12-2023,East,Electronics,Laptop,8,₹ 545.65,"₹ 4,365.20","₹ 1,128.04"
1126,CUST756,22-10-2024,East,Electronics,Smartphone,7,₹ 64.88,₹ 454.16,₹ 32.50
1127,CUST152,21-07-2023,East,Furniture,Chair,5,₹ 996.45,"₹ 4,982.25","₹ 1,324.53"
1134,CUST487,08-08-2023,East,Office Supplies,Envelope,2,₹ 115.94,₹ 231.88,₹ 76.03
1136,CUST726,24-07-2024,East,Office Supplies,Pen,4,"₹ 1,128.32","₹ 4,513.28",₹ 748.84
1139,CUST219,16-08-2024,East,Office Supplies,Stapler,4,"₹ 1,097.69","₹ 4,390.76","₹ 1,052.81"
1140,CUST861,04-12-2024,East,Office Supplies,Stapler,9,₹ 776.65,"₹ 6,989.85",₹ 902.03
1144,CUST407,29-11-2024,East,Furniture,Bookshelf,8,"₹ 1,120.05","₹ 8,960.40","₹ 1,912.91"
1146,CUST952,30-09-2023,East,Office Supplies,Notebook,10,₹ 804.08,"₹ 8,040.80","₹ 2,706.93"
1148,CUST236,25-06-2024,East,Office Supplies,Notebook,8,₹ 674.83,"₹ 5,398.64",₹ 385.04
1150,CUST422,02-09-2023,East,Office Supplies,Envelope,7,₹ 459.93,"₹ 3,219.51",₹ 716.68
1153,CUST152,29-06-2023,East,Furniture,Cabinet,9,₹ 382.37,"₹ 3,441.33",₹ 994.46
1154,CUST343,07-09-2023,East,Electronics,Laptop,1,₹ 964.63,₹ 964.63,₹ 252.11
1155,CUST507,29-01-2023,East,Office Supplies,Notebook,3,₹ 91.97,₹ 275.91,₹ 74.97
1156,CUST496,27-11-2023,East,Furniture,Chair,6,₹ 524.53,"₹ 3,147.18",₹ 890.33
1158,CUST581,06-05-2023,East,Office Supplies,Notebook,8,₹ 823.95,"₹ 6,591.60",₹ 373.45
1165,CUST973,05-08-2023,East,Furniture,Chair,8,₹ 253.33,"₹ 2,026.64",₹ 230.74
1166,CUST661,07-03-2023,East,Furniture,Cabinet,4,₹ 15.28,₹ 61.12,₹ 8.33
1169,CUST861,27-08-2024,East,Office Supplies,Notebook,9,"₹ 1,102.56","₹ 9,923.04","₹ 1,412.96"
1172,CUST752,11-07-2023,East,Office Supplies,Paper,5,₹ 467.19,"₹ 2,335.95",₹ 725.87
1173,CUST664,09-10-2024,East,Electronics,Laptop,4,"₹ 1,189.81","₹ 4,759.24",₹ 736.92
1175,CUST700,23-02-2024,East,Electronics,Headphones,2,"₹ 1,036.95","₹ 2,073.90",₹ 379.23
1180,CUST369,22-12-2023,East,Furniture,Bookshelf,4,"₹ 1,072.62","₹ 4,290.48","₹ 1,342.53"
1183,CUST608,18-08-2023,East,Office Supplies,Stapler,6,"₹ 1,123.47","₹ 6,740.82","₹ 2,081.48"
1186,CUST909,28-05-2023,East,Furniture,Cabinet,3,₹ 817.65,"₹ 2,452.95",₹ 367.34
1187,CUST513,17-07-2024,East,Furniture,Chair,1,₹ 788.46,₹ 788.46,₹ 45.54
1191,CUST203,21-01-2024,East,Electronics,Laptop,2,₹ 736.15,"₹ 1,472.30",₹ 325.32
1192,CUST942,18-11-2023,East,Furniture,Table,1,"₹ 1,043.23","₹ 1,043.23",₹ 232.81
1198,CUST992,20-10-2023,East,Furniture,Desk,9,"₹ 1,164.80","₹ 10,483.20",₹ 563.93
1203,CUST283,07-07-2024,East,Electronics,Headphones,7,₹ 695.53,"₹ 4,868.71","₹ 1,571.91"
1204,CUST328,05-10-2023,East,Furniture,Table,7,"₹ 1,049.02","₹ 7,343.14","₹ 2,240.00"
1209,CUST427,14-08-2024,East,Furniture,Chair,4,₹ 677.68,"₹ 2,710.72",₹ 317.66
1214,CUST242,01-10-2023,East,Office Supplies,Envelope,5,₹ 304.13,"₹ 1,520.65",₹ 83.15
1218,CUST857,13-03-2024,East,Electronics,Headphones,9,₹ 617.68,"₹ 5,559.12","₹ 1,727.60"
1219,CUST613,11-03-2023,East,Electronics,Keyboard,5,₹ 687.81,"₹ 3,439.05","₹ 1,084.85"
1224,CUST944,17-08-2023,East,Electronics,Laptop,1,₹ 505.39,₹ 505.39,₹ 154.81
1226,CUST803,19-10-2024,East,Furniture,Cabinet,4,₹ 970.36,"₹ 3,881.44",₹ 504.06
1227,CUST842,25-07-2024,East,Furniture,Desk,2,₹ 99.27,₹ 198.54,₹ 56.13
1228,CUST726,02-10-2023,East,Furniture,Bookshelf,5,₹ 615.72,"₹ 3,078.60","₹ 1,024.14"
1231,CUST700,16-06-2024,East,Office Supplies,Stapler,9,₹ 910.05,"₹ 8,190.45","₹ 2,015.65"
1233,CUST642,08-12-2023,East,Furniture,Bookshelf,7,₹ 510.35,"₹ 3,572.45","₹ 1,153.73"
1236,CUST815,13-07-2023,East,Electronics,Keyboard,5,₹ 703.73,"₹ 3,518.65",₹ 339.54
1247,CUST828,11-03-2023,East,Furniture,Table,5,₹ 37.49,₹ 187.45,₹ 40.20
1248,CUST402,24-05-2023,East,Electronics,Keyboard,3,₹ 562.14,"₹ 1,686.42",₹ 283.45
1259,CUST607,05-02-2024,East,Furniture,Desk,2,₹ 315.85,₹ 631.70,₹ 51.15
1263,CUST384,13-02-2024,East,Electronics,Laptop,1,₹ 597.69,₹ 597.69,₹ 151.21
1264,CUST681,02-03-2024,East,Furniture,Desk,4,₹ 648.35,"₹ 2,593.40",₹ 590.95
1269,CUST731,19-02-2023,East,Electronics,Headphones,2,₹ 98.84,₹ 197.68,₹ 19.88
1272,CUST509,20-10-2023,East,Electronics,Laptop,2,₹ 355.38,₹ 710.76,₹ 91.57
1273,CUST507,02-12-2024,East,Electronics,Headphones,1,₹ 248.76,₹ 248.76,₹ 43.10
1277,CUST898,05-12-2024,East,Furniture,Chair,4,₹ 91.26,₹ 365.04,₹ 60.93
1279,CUST877,05-05-2024,East,Furniture,Table,10,₹ 510.25,"₹ 5,102.50",₹ 611.19
1290,CUST342,11-09-2024,East,Electronics,Monitor,4,₹ 714.48,"₹ 2,857.92",₹ 199.28
1301,CUST454,13-03-2023,East,Furniture,Chair,4,₹ 155.62,₹ 622.48,₹ 68.18
1302,CUST227,03-04-2023,East,Furniture,Cabinet,6,₹ 953.74,"₹ 5,722.44","₹ 1,249.06"
1304,CUST977,21-02-2023,East,Office Supplies,Envelope,3,₹ 322.63,₹ 967.89,₹ 192.86
1309,CUST850,25-09-2023,East,Furniture,Cabinet,7,₹ 80.37,₹ 562.59,₹ 44.50
1311,CUST411,23-09-2023,East,Furniture,Table,6,₹ 714.79,"₹ 4,288.74",₹ 554.61
1313,CUST568,03-03-2024,East,Furniture,Table,2,₹ 722.97,"₹ 1,445.94",₹ 290.61
1318,CUST636,30-03-2024,East,Office Supplies,Envelope,4,₹ 241.07,₹ 964.28,₹ 92.53
1319,CUST895,23-05-2024,East,Electronics,Headphones,10,₹ 573.91,"₹ 5,739.10",₹ 434.66
1321,CUST621,13-09-2024,East,Office Supplies,Notebook,8,₹ 916.69,"₹ 7,333.52","₹ 1,628.24"
1327,CUST661,30-09-2024,East,Electronics,Laptop,4,₹ 715.33,"₹ 2,861.32",₹ 688.60
1334,CUST214,01-08-2023,East,Office Supplies,Stapler,3,₹ 723.44,"₹ 2,170.32",₹ 671.69
1337,CUST476,15-07-2024,East,Office Supplies,Pen,9,₹ 866.17,"₹ 7,795.53","₹ 1,515.06"
1338,CUST542,24-08-2023,East,Office Supplies,Notebook,9,₹ 881.90,"₹ 7,937.10","₹ 1,280.03"
1344,CUST781,16-03-2023,East,Furniture,Cabinet,4,₹ 642.72,"₹ 2,570.88",₹ 507.48
1345,CUST159,03-02-2023,East,Furniture,Bookshelf,4,"₹ 1,098.36","₹ 4,393.44",₹ 335.23
1349,CUST363,09-10-2023,East,Furniture,Cabinet,8,"₹ 1,062.88","₹ 8,503.04","₹ 1,098.00"
1350,CUST633,22-12-2024,East,Furniture,Desk,3,"₹ 1,053.35","₹ 3,160.05",₹ 609.88
1358,CUST898,23-10-2024,East,Furniture,Table,5,₹ 479.10,"₹ 2,395.50",₹ 537.43
1370,CUST299,26-08-2023,East,Office Supplies,Envelope,7,₹ 32.11,₹ 224.77,₹ 58.55
1371,CUST584,16-04-2023,East,Office Supplies,Envelope,5,₹ 354.71,"₹ 1,773.55",₹ 388.82
1372,CUST137,31-07-2023,East,Electronics,Laptop,2,₹ 496.77,₹ 993.54,₹ 231.68
1373,CUST635,20-04-2023,East,Furniture,Cabinet,6,₹ 115.80,₹ 694.80,₹ 53.59
1374,CUST365,19-09-2023,East,Electronics,Headphones,2,₹ 214.41,₹ 428.82,₹ 27.16
1380,CUST282,19-12-2024,East,Furniture,Chair,5,"₹ 1,085.62","₹ 5,428.10","₹ 1,489.71"
1383,CUST743,01-05-2023,East,Electronics,Keyboard,4,₹ 582.50,"₹ 2,330.00",₹ 134.51
1384,CUST846,25-06-2023,East,Office Supplies,Pen,8,₹ 935.45,"₹ 7,483.60","₹ 1,825.43"
1385,CUST542,03-10-2024,East,Electronics,Laptop,5,₹ 11.04,₹ 55.20,₹ 13.18
1389,CUST816,14-12-2024,East,Furniture,Table,8,₹ 699.17,"₹ 5,593.36",₹ 292.11
1392,CUST110,23-06-2024,East,Furniture,Bookshelf,1,₹ 971.96,₹ 971.96,₹ 201.21
1393,CUST788,13-05-2023,East,Office Supplies,Stapler,8,₹ 410.02,"₹ 3,280.16",₹ 562.68
1394,CUST457,13-12-2023,East,Furniture,Bookshelf,6,₹ 205.17,"₹ 1,231.02",₹ 410.08
1400,CUST657,09-03-2024,East,Electronics,Headphones,10,₹ 508.45,"₹ 5,084.50","₹ 1,141.73"
1405,CUST353,15-12-2024,East,Electronics,Smartphone,5,₹ 344.10,"₹ 1,720.50",₹ 531.97
1406,CUST201,06-09-2023,East,Office Supplies,Paper,3,₹ 547.81,"₹ 1,643.43",₹ 265.53
1407,CUST411,15-11-2023,East,Furniture,Chair,6,₹ 786.74,"₹ 4,720.44",₹ 517.03
1412,CUST709,10-11-2023,East,Furniture,Desk,8,₹ 837.93,"₹ 6,703.44","₹ 1,430.09"
1417,CUST973,16-03-2024,East,Office Supplies,Envelope,10,₹ 366.76,"₹ 3,667.60",₹ 834.99
1421,CUST398,04-11-2024,East,Office Supplies,Envelope,8,"₹ 1,006.96","₹ 8,055.68","₹ 2,456.03"
1428,CUST493,06-09-2024,East,Furniture,Desk,10,₹ 415.14,"₹ 4,151.40",₹ 278.09
1437,CUST711,31-08-2023,East,Furniture,Cabinet,1,₹ 155.14,₹ 155.14,₹ 32.98
1449,CUST811,03-11-2023,East,Electronics,Laptop,6,₹ 152.23,₹ 913.38,₹ 70.77
1463,CUST713,29-08-2023,East,Office Supplies,Stapler,9,₹ 347.93,"₹ 3,131.37",₹ 627.94
1464,CUST877,27-05-2023,East,Furniture,Desk,7,₹ 224.73,"₹ 1,573.11",₹ 350.38
1468,CUST810,20-05-2023,East,Office Supplies,Notebook,5,₹ 233.37,"₹ 1,166.85",₹ 230.01
1470,CUST800,09-05-2024,East,Electronics,Headphones,1,"₹ 1,073.65","₹ 1,073.65",₹ 63.82
1476,CUST728,17-07-2024,East,Electronics,Laptop,6,₹ 101.25,₹ 607.50,₹ 78.64
1479,CUST195,24-10-2023,East,Furniture,Desk,4,₹ 201.58,₹ 806.32,₹ 80.50
1484,CUST430,31-01-2023,East,Electronics,Headphones,4,₹ 606.21,"₹ 2,424.84",₹ 317.30
1485,CUST544,23-02-2023,East,Office Supplies,Pen,1,"₹ 1,045.00","₹ 1,045.00",₹ 324.71
1486,CUST343,23-11-2024,East,Office Supplies,Stapler,8,₹ 582.16,"₹ 4,657.28","₹ 1,567.67"
1487,CUST415,18-05-2023,East,Furniture,Chair,5,₹ 995.24,"₹ 4,976.20","₹ 1,728.35"
1489,CUST348,22-12-2024,East,Electronics,Smartphone,3,₹ 317.12,₹ 951.36,₹ 266.65
1490,CUST205,10-02-2024,East,Office Supplies,Envelope,9,₹ 704.53,"₹ 6,340.77",₹ 961.91
1491,CUST779,06-10-2024,East,Office Supplies,Stapler,5,₹ 221.86,"₹ 1,109.30",₹ 381.83
1492,CUST355,26-07-2024,East,Electronics,Keyboard,3,₹ 818.47,"₹ 2,455.41",₹ 365.61
1500,CUST672,12-08-2023,East,Electronics,Laptop,7,₹ 717.95,"₹ 5,025.65",₹ 709.78
1503,CUST944,23-01-2023,East,Office Supplies,Notebook,8,₹ 940.59,"₹ 7,524.72",₹ 640.17
1509,CUST231,13-11-2024,East,Electronics,Headphones,2,₹ 554.66,"₹ 1,109.32",₹ 304.88
1513,CUST545,03-02-2023,East,Furniture,Table,7,₹ 627.51,"₹ 4,392.57","₹ 1,445.02"
1516,CUST821,26-10-2024,East,Electronics,Smartphone,5,₹ 191.43,₹ 957.15,₹ 131.28
1520,CUST702,11-08-2024,East,Electronics,Smartphone,4,₹ 303.19,"₹ 1,212.76",₹ 311.72
1524,CUST715,25-11-2023,East,Electronics,Keyboard,5,₹ 536.58,"₹ 2,682.90",₹ 449.51
1536,CUST488,15-01-2024,East,Furniture,Chair,7,"₹ 1,076.66","₹ 7,536.62","₹ 2,280.07"
1537,CUST857,05-03-2024,East,Furniture,Chair,6,"₹ 1,169.04","₹ 7,014.24","₹ 1,142.55"
1539,CUST430,16-03-2023,East,Electronics,Monitor,6,₹ 91.12,₹ 546.72,₹ 173.61
1549,CUST298,14-01-2023,East,Furniture,Chair,10,₹ 951.15,"₹ 9,511.50","₹ 1,566.31"
1561,CUST789,22-05-2023,East,Electronics,Headphones,1,₹ 229.09,₹ 229.09,₹ 16.67
1566,CUST144,28-09-2023,East,Electronics,Headphones,1,₹ 41.00,₹ 41.00,₹ 9.21
1576,CUST187,04-08-2024,East,Furniture,Cabinet,3,₹ 949.66,"₹ 2,848.98",₹ 232.37
1587,CUST386,13-04-2023,East,Office Supplies,Notebook,7,₹ 735.98,"₹ 5,151.86","₹ 1,092.05"
1589,CUST959,17-06-2024,East,Furniture,Cabinet,4,"₹ 1,187.67","₹ 4,750.68","₹ 1,336.49"
1592,CUST982,11-06-2023,East,Electronics,Headphones,9,₹ 15.12,₹ 136.08,₹ 18.52
1597,CUST836,23-10-2024,East,Electronics,Laptop,3,₹ 771.70,"₹ 2,315.10",₹ 432.75
1603,CUST898,05-06-2024,East,Furniture,Cabinet,1,₹ 376.49,₹ 376.49,₹ 111.34
1606,CUST260,06-07-2024,East,Electronics,Laptop,2,₹ 480.38,₹ 960.76,₹ 128.00
1609,CUST523,28-07-2023,East,Furniture,Chair,2,₹ 367.35,₹ 734.70,₹ 105.02
1612,CUST458,28-02-2023,East,Office Supplies,Notebook,3,₹ 147.85,₹ 443.55,₹ 120.27
1613,CUST363,20-05-2023,East,Furniture,Chair,9,₹ 415.72,"₹ 3,741.48",₹ 705.47
1627,CUST359,25-12-2024,East,Electronics,Monitor,10,₹ 838.62,"₹ 8,386.20",₹ 497.33
1638,CUST994,26-07-2023,East,Electronics,Keyboard,10,₹ 969.31,"₹ 9,693.10","₹ 3,182.80"
1641,CUST568,14-07-2024,East,Office Supplies,Notebook,4,₹ 488.22,"₹ 1,952.88",₹ 299.84
1646,CUST216,04-05-2024,East,Electronics,Headphones,2,₹ 255.22,₹ 510.44,₹ 142.72
1648,CUST798,24-04-2024,East,Electronics,Headphones,9,₹ 182.98,"₹ 1,646.82",₹ 495.58
1653,CUST310,18-08-2024,East,Furniture,Chair,6,₹ 745.02,"₹ 4,470.12",₹ 931.35
1660,CUST436,25-01-2023,East,Office Supplies,Paper,8,₹ 42.39,₹ 339.12,₹ 102.05
1664,CUST119,15-01-2024,East,Electronics,Smartphone,2,₹ 26.52,₹ 53.04,₹ 12.54
1674,CUST682,29-10-2023,East,Office Supplies,Stapler,8,"₹ 1,034.37","₹ 8,274.96",₹ 609.18
1675,CUST277,01-06-2023,East,Office Supplies,Envelope,3,₹ 104.21,₹ 312.63,₹ 27.95
1680,CUST269,01-05-2024,East,Electronics,Monitor,9,₹ 999.67,"₹ 8,997.03",₹ 630.42
1683,CUST638,26-08-2023,East,Office Supplies,Envelope,6,₹ 738.42,"₹ 4,430.52","₹ 1,044.30"
1694,CUST451,12-11-2024,East,Office Supplies,Stapler,2,₹ 62.95,₹ 125.90,₹ 33.89
1695,CUST189,03-10-2024,East,Electronics,Keyboard,7,"₹ 1,028.87","₹ 7,202.09",₹ 960.57
1698,CUST906,29-08-2023,East,Furniture,Bookshelf,6,₹ 699.53,"₹ 4,197.18",₹ 483.39
1702,CUST365,14-11-2023,East,Furniture,Table,2,₹ 168.51,₹ 337.02,₹ 35.04
1703,CUST380,09-12-2023,East,Furniture,Bookshelf,4,₹ 742.71,"₹ 2,970.84",₹ 882.52
1707,CUST800,25-02-2023,East,Office Supplies,Stapler,7,₹ 690.28,"₹ 4,831.96",₹ 964.00
1712,CUST999,25-09-2023,East,Furniture,Bookshelf,2,₹ 544.80,"₹ 1,089.60",₹ 142.22
1715,CUST402,22-07-2023,East,Electronics,Headphones,10,"₹ 1,166.43","₹ 11,664.30","₹ 3,487.76"
1718,CUST197,20-02-2023,East,Office Supplies,Paper,10,₹ 336.47,"₹ 3,364.70","₹ 1,117.23"
1721,CUST470,23-03-2023,East,Office Supplies,Stapler,1,"₹ 1,168.41","₹ 1,168.41",₹ 86.64
1723,CUST371,29-10-2023,East,Office Supplies,Envelope,5,₹ 696.28,"₹ 3,481.40",₹ 399.89
1725,CUST492,30-04-2023,East,Office Supplies,Notebook,4,"₹ 1,026.74","₹ 4,106.96","₹ 1,335.46"
1726,CUST100,20-08-2024,East,Electronics,Smartphone,9,"₹ 1,098.32","₹ 9,884.88","₹ 2,801.05"
1727,CUST496,30-03-2024,East,Furniture,Cabinet,10,₹ 923.27,"₹ 9,232.70","₹ 3,011.55"
1732,CUST465,08-02-2024,East,Office Supplies,Stapler,4,₹ 657.50,"₹ 2,630.00",₹ 457.40
1735,CUST886,08-05-2024,East,Electronics,Smartphone,8,₹ 216.10,"₹ 1,728.80",₹ 374.14
1739,CUST893,23-07-2023,East,Electronics,Keyboard,3,₹ 457.37,"₹ 1,372.11",₹ 150.98
1751,CUST977,15-03-2024,East,Office Supplies,Stapler,8,"₹ 1,071.36","₹ 8,570.88","₹ 1,617.84"
1756,CUST380,01-05-2024,East,Electronics,Smartphone,8,₹ 756.19,"₹ 6,049.52","₹ 1,626.84"
1757,CUST588,06-08-2023,East,Electronics,Monitor,8,₹ 524.65,"₹ 4,197.20",₹ 299.14
1758,CUST959,27-02-2024,East,Furniture,Chair,6,₹ 869.50,"₹ 5,217.00","₹ 1,076.15"
1760,CUST462,05-12-2024,East,Furniture,Desk,5,"₹ 1,008.08","₹ 5,040.40","₹ 1,124.92"
1777,CUST478,23-05-2024,East,Office Supplies,Envelope,3,₹ 630.41,"₹ 1,891.23",₹ 523.40
1780,CUST765,18-10-2023,East,Electronics,Headphones,8,₹ 587.02,"₹ 4,696.16",₹ 834.44
1781,CUST668,25-12-2023,East,Furniture,Table,4,₹ 917.02,"₹ 3,668.08",₹ 916.28
1783,CUST188,22-01-2023,East,Electronics,Headphones,10,₹ 611.67,"₹ 6,116.70","₹ 1,178.44"
1800,CUST770,06-09-2024,East,Furniture,Desk,3,₹ 591.98,"₹ 1,775.94",₹ 221.98
1807,CUST322,07-02-2023,East,Furniture,Cabinet,2,₹ 978.82,"₹ 1,957.64",₹ 613.33
1808,CUST946,11-06-2024,East,Electronics,Laptop,3,₹ 605.01,"₹ 1,815.03",₹ 434.06
1809,CUST273,07-10-2023,East,Furniture,Table,10,₹ 792.08,"₹ 7,920.80","₹ 2,398.06"
1812,CUST860,22-04-2023,East,Office Supplies,Notebook,8,"₹ 1,054.55","₹ 8,436.40","₹ 1,560.77"
1819,CUST859,16-01-2023,East,Electronics,Headphones,5,₹ 636.36,"₹ 3,181.80",₹ 704.95
1829,CUST392,08-11-2023,East,Electronics,Monitor,2,₹ 38.20,₹ 76.40,₹ 19.39
1832,CUST812,03-12-2023,East,Office Supplies,Paper,10,₹ 90.03,₹ 900.30,₹ 152.74
1833,CUST196,27-11-2024,East,Office Supplies,Stapler,2,₹ 475.01,₹ 950.02,₹ 56.83
1845,CUST604,09-09-2024,East,Office Supplies,Notebook,9,₹ 579.11,"₹ 5,211.99",₹ 990.06
1847,CUST675,03-01-2023,East,Office Supplies,Paper,7,₹ 503.09,"₹ 3,521.63",₹ 928.13
1855,CUST974,20-01-2024,East,Office Supplies,Paper,5,₹ 609.95,"₹ 3,049.75",₹ 532.76
1856,CUST887,23-06-2024,East,Furniture,Table,7,₹ 94.20,₹ 659.40,₹ 113.86
1857,CUST671,14-07-2023,East,Electronics,Keyboard,10,"₹ 1,082.44","₹ 10,824.40",₹ 709.93
1858,CUST565,20-04-2023,East,Office Supplies,Pen,4,₹ 972.23,"₹ 3,888.92","₹ 1,149.28"
1859,CUST162,09-05-2023,East,Electronics,Laptop,6,₹ 435.36,"₹ 2,612.16",₹ 697.72
1861,CUST465,11-06-2023,East,Furniture,Desk,2,₹ 163.68,₹ 327.36,₹ 67.33
1867,CUST176,14-09-2024,East,Electronics,Smartphone,3,₹ 485.95,"₹ 1,457.85",₹ 467.42
1878,CUST645,24-03-2023,East,Electronics,Headphones,3,₹ 407.72,"₹ 1,223.16",₹ 381.34
1879,CUST217,07-08-2023,East,Office Supplies,Paper,2,₹ 368.55,₹ 737.10,₹ 80.21
1883,CUST356,01-02-2023,East,Electronics,Keyboard,5,"₹ 1,161.87","₹ 5,809.35","₹ 2,014.64"
1889,CUST614,30-03-2023,East,Furniture,Bookshelf,3,₹ 334.65,"₹ 1,003.95",₹ 322.71
1890,CUST445,29-03-2024,East,Electronics,Laptop,2,₹ 856.72,"₹ 1,713.44",₹ 469.21
1894,CUST279,01-05-2023,East,Furniture,Chair,5,₹ 197.37,₹ 986.85,₹ 261.90
1907,CUST859,28-06-2024,East,Furniture,Bookshelf,4,₹ 159.27,₹ 637.08,₹ 51.41
1908,CUST289,01-09-2024,East,Furniture,Table,8,₹ 879.28,"₹ 7,034.24","₹ 2,247.71"
1911,CUST238,14-06-2023,East,Electronics,Monitor,4,₹ 874.52,"₹ 3,498.08",₹ 479.41
1916,CUST463,15-02-2023,East,Electronics,Headphones,4,₹ 456.83,"₹ 1,827.32",₹ 161.56
1924,CUST733,26-06-2024,East,Office Supplies,Envelope,6,₹ 813.53,"₹ 4,881.18","₹ 1,056.90"
1928,CUST240,16-05-2023,East,Furniture,Desk,3,₹ 408.61,"₹ 1,225.83",₹ 87.41
1931,CUST287,23-12-2024,East,Electronics,Monitor,6,₹ 897.33,"₹ 5,383.98","₹ 1,861.35"
1933,CUST647,31-01-2023,East,Furniture,Table,5,₹ 893.28,"₹ 4,466.40",₹ 270.72
1934,CUST497,26-05-2023,East,Electronics,Monitor,9,₹ 436.98,"₹ 3,932.82","₹ 1,076.20"
1935,CUST578,31-08-2023,East,Furniture,Cabinet,5,₹ 920.53,"₹ 4,602.65",₹ 250.21
1939,CUST569,21-10-2023,East,Office Supplies,Pen,2,₹ 197.10,₹ 394.20,₹ 133.73
1943,CUST101,22-07-2024,East,Office Supplies,Paper,2,₹ 721.18,"₹ 1,442.36",₹ 81.44
1945,CUST500,07-02-2023,East,Furniture,Table,7,₹ 799.66,"₹ 5,597.62","₹ 1,587.37"
1946,CUST464,14-09-2023,East,Furniture,Table,6,"₹ 1,006.46","₹ 6,038.76","₹ 2,014.16"
1951,CUST791,05-05-2024,East,Office Supplies,Paper,10,₹ 354.74,"₹ 3,547.40","₹ 1,028.91"
1954,CUST316,19-06-2024,East,Electronics,Keyboard,7,₹ 934.77,"₹ 6,543.39",₹ 591.07
